Task all data
-----------------------------
task_1474677180476_0143_m_000007 [u'MAP', 1474715681, 1474715690]
task_1474677180476_0143_m_000000 [u'MAP', 1474715681, 1474715693]
task_1474677180476_0143_m_000001 [u'MAP', 1474715681, 1474715692]
task_1474677180476_0142_m_000025 [u'MAP', 1474715610, 1474715634]
task_1474677180476_0141_m_000050 [u'MAP', 1474715565, 1474715602]
task_1474677180476_0142_m_000027 [u'MAP', 1474715610, 1474715644]
task_1474677180476_0142_m_000026 [u'MAP', 1474715610, 1474715647]
task_1474677180476_0142_m_000021 [u'MAP', 1474715610, 1474715643]
task_1474677180476_0142_m_000020 [u'MAP', 1474715610, 1474715623]
task_1474677180476_0142_m_000023 [u'MAP', 1474715610, 1474715636]
task_1474677180476_0142_m_000022 [u'MAP', 1474715610, 1474715623]
task_1474677180476_0143_m_000003 [u'MAP', 1474715681, 1474715691]
task_1474677180476_0142_m_000029 [u'MAP', 1474715610, 1474715647]
task_1474677180476_0142_m_000028 [u'MAP', 1474715610, 1474715635]
task_1474677180476_0142_m_000050 [u'MAP', 1474715610, 1474715659]
task_1474677180476_0142_m_000051 [u'MAP', 1474715610, 1474715660]
task_1474677180476_0142_m_000052 [u'MAP', 1474715610, 1474715635]
task_1474677180476_0142_m_000053 [u'MAP', 1474715610, 1474715635]
task_1474677180476_0142_m_000054 [u'MAP', 1474715610, 1474715659]
task_1474677180476_0142_m_000055 [u'MAP', 1474715610, 1474715645]
task_1474677180476_0142_m_000056 [u'MAP', 1474715610, 1474715647]
task_1474677180476_0142_m_000057 [u'MAP', 1474715610, 1474715657]
task_1474677180476_0142_m_000058 [u'MAP', 1474715610, 1474715660]
task_1474677180476_0142_m_000059 [u'MAP', 1474715610, 1474715661]
task_1474677180476_0145_r_000000 [u'REDUCE', 1474715727, 1474715740]
task_1474677180476_0140_m_000018 [u'MAP', 1474715533, 1474715555]
task_1474677180476_0140_m_000019 [u'MAP', 1474715533, 1474715558]
task_1474677180476_0140_m_000012 [u'MAP', 1474715533, 1474715558]
task_1474677180476_0140_m_000013 [u'MAP', 1474715533, 1474715546]
task_1474677180476_0140_m_000010 [u'MAP', 1474715533, 1474715547]
task_1474677180476_0140_m_000011 [u'MAP', 1474715533, 1474715556]
task_1474677180476_0140_m_000016 [u'MAP', 1474715533, 1474715546]
task_1474677180476_0140_m_000017 [u'MAP', 1474715533, 1474715546]
task_1474677180476_0140_m_000014 [u'MAP', 1474715533, 1474715558]
task_1474677180476_0140_m_000015 [u'MAP', 1474715533, 1474715554]
task_1474677180476_0141_m_000024 [u'MAP', 1474715565, 1474715577]
task_1474677180476_0141_m_000025 [u'MAP', 1474715565, 1474715595]
task_1474677180476_0141_m_000026 [u'MAP', 1474715565, 1474715597]
task_1474677180476_0141_m_000027 [u'MAP', 1474715565, 1474715589]
task_1474677180476_0141_m_000020 [u'MAP', 1474715565, 1474715594]
task_1474677180476_0141_m_000021 [u'MAP', 1474715565, 1474715576]
task_1474677180476_0141_m_000022 [u'MAP', 1474715565, 1474715594]
task_1474677180476_0141_m_000023 [u'MAP', 1474715565, 1474715576]
task_1474677180476_0141_m_000028 [u'MAP', 1474715565, 1474715586]
task_1474677180476_0141_m_000029 [u'MAP', 1474715565, 1474715586]
