Task all data
-----------------------------
task_1474677180476_0112_m_000046 [u'MAP', 1474712614, 1474712690]
task_1474677180476_0112_m_000047 [u'MAP', 1474712614, 1474712692]
task_1474677180476_0112_m_000044 [u'MAP', 1474712614, 1474712689]
task_1474677180476_0112_m_000045 [u'MAP', 1474712614, 1474712653]
task_1474677180476_0112_m_000042 [u'MAP', 1474712614, 1474712687]
task_1474677180476_0112_m_000043 [u'MAP', 1474712614, 1474712689]
task_1474677180476_0112_m_000040 [u'MAP', 1474712614, 1474712687]
task_1474677180476_0112_m_000041 [u'MAP', 1474712614, 1474712685]
task_1474677180476_0112_m_000048 [u'MAP', 1474712614, 1474712692]
task_1474677180476_0112_m_000049 [u'MAP', 1474712614, 1474712689]
task_1474677180476_0115_m_000000 [u'MAP', 1474712898, 1474712914]
task_1474677180476_0112_r_000049 [u'REDUCE', 1474712614, 1474712768]
task_1474677180476_0112_r_000048 [u'REDUCE', 1474712614, 1474712767]
task_1474677180476_0112_r_000043 [u'REDUCE', 1474712614, 1474712762]
task_1474677180476_0112_r_000042 [u'REDUCE', 1474712614, 1474712760]
task_1474677180476_0112_r_000041 [u'REDUCE', 1474712614, 1474712759]
task_1474677180476_0112_r_000040 [u'REDUCE', 1474712614, 1474712759]
task_1474677180476_0112_r_000047 [u'REDUCE', 1474712614, 1474712763]
task_1474677180476_0112_r_000046 [u'REDUCE', 1474712614, 1474712762]
task_1474677180476_0112_r_000045 [u'REDUCE', 1474712614, 1474712762]
task_1474677180476_0112_r_000044 [u'REDUCE', 1474712614, 1474712760]
task_1474677180476_0112_m_000059 [u'MAP', 1474712614, 1474712666]
task_1474677180476_0112_m_000058 [u'MAP', 1474712614, 1474712652]
task_1474677180476_0112_m_000051 [u'MAP', 1474712614, 1474712668]
task_1474677180476_0112_m_000050 [u'MAP', 1474712614, 1474712668]
task_1474677180476_0112_m_000053 [u'MAP', 1474712614, 1474712670]
task_1474677180476_0112_m_000052 [u'MAP', 1474712614, 1474712692]
task_1474677180476_0112_m_000055 [u'MAP', 1474712614, 1474712651]
task_1474677180476_0112_m_000054 [u'MAP', 1474712614, 1474712672]
task_1474677180476_0112_m_000057 [u'MAP', 1474712614, 1474712697]
task_1474677180476_0112_m_000056 [u'MAP', 1474712614, 1474712720]
task_1474677180476_0115_m_000003 [u'MAP', 1474712898, 1474712912]
task_1474677180476_0117_m_000000 [u'MAP', 1474712939, 1474712944]
task_1474677180476_0116_r_000000 [u'REDUCE', 1474712922, 1474712933]
task_1474677180476_0112_r_000078 [u'REDUCE', 1474712614, 1474712786]
task_1474677180476_0112_r_000079 [u'REDUCE', 1474712614, 1474712786]
task_1474677180476_0112_r_000076 [u'REDUCE', 1474712614, 1474712785]
task_1474677180476_0112_r_000077 [u'REDUCE', 1474712614, 1474712786]
