Task all data
-----------------------------
task_1474677180476_0153_m_000038 [u'MAP', 1474716058, 1474716091]
task_1474677180476_0153_m_000039 [u'MAP', 1474716058, 1474716091]
task_1474677180476_0155_m_000004 [u'MAP', 1474716173, 1474716184]
task_1474677180476_0153_m_000030 [u'MAP', 1474716058, 1474716089]
task_1474677180476_0153_m_000031 [u'MAP', 1474716058, 1474716080]
task_1474677180476_0153_m_000032 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000033 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000034 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000035 [u'MAP', 1474716058, 1474716080]
task_1474677180476_0153_m_000036 [u'MAP', 1474716058, 1474716091]
task_1474677180476_0155_m_000002 [u'MAP', 1474716173, 1474716184]
task_1474677180476_0156_m_000002 [u'MAP', 1474716197, 1474716206]
task_1474677180476_0156_m_000000 [u'MAP', 1474716197, 1474716206]
task_1474677180476_0156_m_000001 [u'MAP', 1474716197, 1474716206]
task_1474677180476_0157_r_000000 [u'REDUCE', 1474716217, 1474716230]
task_1474677180476_0154_m_000019 [u'MAP', 1474716103, 1474716128]
task_1474677180476_0154_m_000018 [u'MAP', 1474716103, 1474716129]
task_1474677180476_0154_m_000017 [u'MAP', 1474716103, 1474716117]
task_1474677180476_0154_m_000016 [u'MAP', 1474716103, 1474716117]
task_1474677180476_0154_m_000015 [u'MAP', 1474716103, 1474716127]
task_1474677180476_0152_m_000023 [u'MAP', 1474716026, 1474716039]
task_1474677180476_0154_m_000013 [u'MAP', 1474716103, 1474716116]
task_1474677180476_0152_m_000025 [u'MAP', 1474716026, 1474716046]
task_1474677180476_0154_m_000011 [u'MAP', 1474716103, 1474716127]
task_1474677180476_0154_m_000010 [u'MAP', 1474716103, 1474716116]
task_1474677180476_0153_m_000000 [u'MAP', 1474716058, 1474716069]
task_1474677180476_0153_m_000029 [u'MAP', 1474716058, 1474716080]
task_1474677180476_0153_m_000028 [u'MAP', 1474716058, 1474716080]
task_1474677180476_0153_m_000023 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0153_m_000022 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000021 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0153_m_000020 [u'MAP', 1474716058, 1474716088]
task_1474677180476_0153_m_000027 [u'MAP', 1474716058, 1474716081]
task_1474677180476_0153_m_000026 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000025 [u'MAP', 1474716058, 1474716090]
task_1474677180476_0153_m_000024 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0153_m_000037 [u'MAP', 1474716058, 1474716091]
task_1474677180476_0153_m_000018 [u'MAP', 1474716058, 1474716081]
task_1474677180476_0153_m_000019 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0153_m_000016 [u'MAP', 1474716058, 1474716084]
task_1474677180476_0153_m_000017 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0153_m_000014 [u'MAP', 1474716058, 1474716079]
task_1474677180476_0153_m_000015 [u'MAP', 1474716058, 1474716085]
task_1474677180476_0153_m_000012 [u'MAP', 1474716058, 1474716080]
task_1474677180476_0153_m_000013 [u'MAP', 1474716058, 1474716079]
task_1474677180476_0153_m_000010 [u'MAP', 1474716058, 1474716071]
task_1474677180476_0153_m_000011 [u'MAP', 1474716058, 1474716070]
task_1474677180476_0154_m_000022 [u'MAP', 1474716103, 1474716117]
task_1474677180476_0154_m_000023 [u'MAP', 1474716103, 1474716130]
task_1474677180476_0154_m_000020 [u'MAP', 1474716103, 1474716117]
task_1474677180476_0154_m_000021 [u'MAP', 1474716103, 1474716137]
task_1474677180476_0154_m_000026 [u'MAP', 1474716103, 1474716139]
task_1474677180476_0154_m_000027 [u'MAP', 1474716103, 1474716139]
task_1474677180476_0154_m_000024 [u'MAP', 1474716103, 1474716117]
task_1474677180476_0154_m_000025 [u'MAP', 1474716103, 1474716128]
task_1474677180476_0153_m_000040 [u'MAP', 1474716058, 1474716080]
